Code,foldchange,samp.lf
ARHGEF11,-0.07107094,0.587052164
ARHGEF12,0.051640001,0.558246393
ARHGEF15,0.064821799,0.262011839
ARHGEF16,-0.041548342,0.806368479
ARHGEF17,-0.015434411,0.635606363
ARHGEF18,-0.197851079,0.010893822
ARHGEF2,-0.057158732,0.574352941
ARHGEF26,-0.077793447,0.587755087
ARHGEF28,0.025829858,0.54790973
ARHGEF3,-0.094777526,0.538770995
ARHGEF38,0.103994223,0.491963744
ARHGEF4,-0.018459321,0.511601554
ARHGEF40,-0.037908214,0.265218646
ARHGEF5,-0.133863347,0.130982612
ARHGEF6,0.116587091,0.349673696
ARHGEF7,-0.211693512,0.05117795
ARHGEF9,-0.121353684,0.102202738
ARID1A,-0.260946045,0.009332593
ARID3A,-0.083408875,0.244904181
ARID3B,-0.05193177,0.125139475
ARID4A,0.225561994,0.270061413
ARID4B,0.01361664,0.819758047
ARID5A,-0.153037111,0.06827451
ARID5B,-0.189172006,0.347580466
ARIH1,-0.032705949,0.988830189
ARIH2,-0.243480067,0.05209101
ARL1,0.066679399,0.364394377
ARL14,-0.069617099,0.74864077
ARL15,0.108568631,0.516860525
ARL17A,-0.035872942,0.545805401
ARL17B,-0.035872942,0.545805401
ARL2,0.013396762,0.850878283
ARL2BP,-0.033063745,0.723379948
ARL3,0.057964439,0.36863781
ARL4A,0.242989579,0.002795413
ARL4C,-0.201815218,0.071037366
ARL4D,0.086426489,0.232103589
ARL5A,0.246103233,0.011572327
ARL6IP1,0.111298704,0.31999704
ARL6IP4,0.08412815,0.704469848
ARL6IP5,0.054296162,0.818012579
ARL8B,0.093619683,0.33545098
ARMC1,0.121200771,0.262802072
ARMC2-AS1,0.025086746,0.986057714
ARMC4,0.005696123,0.468927858
ARMC6,-0.03150066,0.467693674
ARMC7,0.09422179,0.862873844
ARMC8,0.034848745,0.945155753
ARMC9,-0.035553897,0.603522752
ARMCX1,0.271102987,0.034796152
ARMCX2,-0.008186846,0.753838698
ARMCX3,0.168067143,0.169696633
ARMCX4,0.090662668,0.627118757
ARMCX5,0.077989546,0.550187939
ARMCX6,0.007788771,0.567897151
ARNT,0.010021139,0.968221236
ARNT2,0.003405994,0.831049205
ARNTL,-0.170643602,0.205778764
ARNTL2,-0.091283587,0.177368849
ARPC1A,-0.217467828,0.068736219
ARPC1B,0.387285134,0.362020718
ARPC2,-0.072755986,0.365121717
ARPC3,-0.29420481,0.327237144
ARPC4,-0.078489125,0.485127389
ARPC4-TTLL3,-0.102664893,0.335238624
ARPC5,0.008606671,0.610104329
ARPC5L,-0.133488696,0.157525712
ARPIN,-0.031602868,0.629231964
ARPP19,0.063786418,0.342131706
ARPP21,-0.063575188,0.301316315
ARR3,0.060043201,0.724420274
ARRB1,-0.235125155,0.030881243
ARRB2,-0.009635955,0.743871254
ARSA,-0.025460868,0.467748428
ARSB,-0.047894357,0.530654088
ARSD,0.048953778,0.770471328
ARSE,0.056263888,0.537652238
ARSF,-0.067067981,0.656702183
ARSJ,0.01689074,0.694343322
ART1,0.107954145,0.891443581
ART3,-0.019915687,0.844974473
ART4,0.016114264,0.709520533
ARTN,0.013806072,0.819988161
ARVCF,0.030247209,0.842076212
ASAH1,0.158682201,0.068851646
ASAP1,0.100276502,0.463849797
ASAP1-IT1,-0.028051799,0.676870884
ASAP2,0.089356156,0.897590825
ASAP3,0.009782516,0.687437662
ASB1,-0.220796378,0.016643729
ASB12,0.119081268,0.094297447
ASB13,-0.127152472,0.051253422
ASB4,-0.013523971,0.823698113
ASB6,-0.07782605,0.04545098
ASB7,0.08743194,0.657585646
ASB8,-0.028434306,0.614122826
ASB9,-0.053212114,0.739696633
ASCC1,-0.017277163,0.461880133
ASCC2,-0.308489088,0.006613393
ASCC3,-0.00249422,0.7667303
ASCL1,0.002929999,0.591241583
ASCL2,0.063130162,0.375211247
ASCL3,0.101199197,0.278355901
ASF1A,0.175316485,0.262312986
ASF1B,0.099766311,0.700285609
ASGR1,0.075180291,0.857428783
ASGR2,0.061898619,0.963095819
ASH1L,0.021263449,0.379550869
ASH2L,0.053439945,0.175927488
ASIC1,0.085517038,0.289690714
ASIC2,0.058391005,0.387441361
ASIC3,0.014333681,0.721428043
ASIC4,0.044710104,0.588863485
ASIP,0.039630352,0.462529042
ASL,-0.037682748,0.706245653
ASMT,0.016235859,0.5198202
ASMTL,-0.057232839,0.502216796
ASMTL-AS1,-0.083659588,0.318873104
ASNA1,0.186703302,0.205889752
ASNS,-0.548990592,0.032310766
ASNSD1,0.15894802,0.267303737
ASPA,-0.071207519,0.37290936
ASPH,0.045119623,0.594884943
ASPHD1,-0.003045841,0.761294858
ASPM,0.024488246,0.860846467
ASPN,-0.016127457,0.881937847
ASPSCR1,0.044116822,0.904753977
ASRGL1,0.087408412,0.465930448
ASS1,0.000684397,0.291607843
ASTE1,-0.010069873,0.650119867
ASTN1,0.043536161,0.743976323
ASTN2,0.017328511,0.722009619
ASUN,0.1397,0.498523862
ASXL1,-0.349007009,0.003841657
ASXL2,-0.110627765,0.138462449
ASXL3,0.065570134,0.276193859
ATAD2,-0.095471562,0.487568627
ATAD2B,0.03198253,0.808700703
ATAD3A,0.057939864,0.913871994
ATAD3B,0.057939864,0.913871994
ATAD5,-0.032923196,0.493243803
ATAT1,0.041031578,0.896576397
ATF1,0.210439649,0.014140585
ATF2,0.149473817,0.210392897
ATF3,0.43206925,0.039604144
ATF4,0.030372839,0.625962264
ATF5,-0.167624521,0.67245653
ATF6,0.232243998,0.021614502
ATF6B,0.07304934,0.532066963
ATF7,-0.121930531,0.340665187
ATF7IP,0.15635931,0.157988901
ATF7IP2,-0.027208465,0.368956715
ATG10,0.022048695,0.37000074
ATG101,-0.042361393,0.732680725
ATG12,0.027001592,0.454669626
ATG13,-0.089115009,0.146500925
ATG14,-0.184716275,0.043845357
ATG16L1,0.055630075,0.56227525
ATG2A,-0.126822192,0.012484647
ATG2B,-0.077691089,0.458492046
ATG3,0.013250069,0.591216426
ATG4A,-0.132204345,0.111107658
ATG4B,-0.151318947,0.134143544
ATG5,0.078601163,0.372142064
ATG7,-0.046490542,0.184871624
ATG9A,-0.320680311,0.008779874
ATHL1,-0.484192387,0.020551239
ATIC,-0.043375844,0.477157233
ATM,0.018511299,0.960206437
ATMIN,-0.005010563,0.329772105
ATN1,-0.019753204,0.895526452
ATOH1,0.124366529,0.251867555
ATOX1,-0.023054624,0.945989641
ATP10A,-0.250485841,0.009444321
ATP10B,0.025362172,0.802534221
ATP10D,-0.037208115,0.92545172
ATP11A,-0.136854865,0.220018498
ATP11B,-0.010603131,0.69927414
ATP12A,-0.049895735,0.730561598
ATP13A1,-0.200083229,0.051262301
ATP13A2,-0.015334539,0.734424713
ATP13A3,0.09683349,0.512301887
ATP1A1,-0.138372618,0.043740289
ATP1A2,-0.003878491,0.947382168
ATP1A3,-0.052415454,0.61390751
ATP1B1,0.166532932,0.021461339
ATP1B2,0.022796252,0.955892712
ATP1B3,-0.019813574,0.591448761
ATP1B4,0.013765923,0.871140954
ATP2A1,0.057004033,0.492641509
ATP2A2,-0.099776852,0.30363818
ATP2A3,-0.144575402,0.052032556
ATP2B1,0.157122287,0.499696633
ATP2B2,0.019680299,0.89927192
ATP2B3,0.026088149,0.518763596
ATP2B4,-0.063199702,0.210400296
ATP2C1,0.093870476,0.338774695
ATP2C2,0.096590888,0.031422124
ATP4A,0.024894862,0.702621532
ATP4B,-0.051830213,0.371792823
ATP5A1,-0.105168035,0.087578246
ATP5B,-0.097863735,0.091246763
ATP5C1,-0.228374615,0.126938957
ATP5D,0.10601203,0.524684425
ATP5E,0.077722044,0.293835738
ATP5F1,0.018891981,0.642327784
ATP5G1,0.133576319,0.491854976
ATP5G2,0.079568613,0.706700703
ATP5G2P1,0.185236226,0.643939327
ATP5G3,0.056907,0.412836108
ATP5H,-0.139775088,0.265289678
ATP5I,0.106476391,0.457257122
ATP5J,-0.006270306,0.892460969
ATP5J2,0.025086746,0.986057714
ATP5J2-PTCD1,-0.086620168,0.894768036
ATP5L,0.086631004,0.346132445
ATP5O,-0.001619417,0.904130966
ATP5S,0.067067752,0.205047725
ATP5SL,0.065715438,0.746040696
ATP6AP1,-0.113983517,0.137220126
ATP6AP2,0.082323098,0.351940807
ATP6V0A1,-0.035933761,0.769284499
ATP6V0A2,-0.004525551,0.796354421
ATP6V0A4,-0.009281124,0.779445061
ATP6V0B,0.164475608,0.248522383
ATP6V0C,0.050844726,0.569594525
ATP6V0D1,-0.121340112,0.254312986
ATP6V0E1,-0.057703653,0.728124306
ATP6V0E2,0.051971215,0.972648169
ATP6V1A,0.051925061,0.654530522
ATP6V1B1,-0.069291086,0.286526082
ATP6V1B2,-0.320250918,0.017127636
ATP6V1C1,0.042563342,0.808357381
ATP6V1D,-0.013337865,0.927257862
ATP6V1E1,-0.021798505,0.827678875
ATP6V1F,0.098906273,0.310939697
ATP6V1G1,0.038494392,0.219404366
ATP6V1G2,0.000812166,0.858201998
ATP6V1G2-DDX39B,-0.220036799,0.107217906
ATP6V1H,0.035535389,0.469347392
ATP7A,-0.008719513,0.559655938
ATP7B,0.048060637,0.847942286
ATP8A1,-0.047654849,0.461210507
ATP8A2,0.134809859,0.367516093
ATP8B1,0.116167726,0.607448021
ATP8B2,-0.116802654,0.241994821
ATP8B3,0.003779026,0.95245357
ATP8B4,-0.138532048,0.21227673
ATP9A,0.086603661,0.893835738
ATP9B,-0.092333554,0.071141694
ATPAF2,-0.064107709,0.247229745
ATPIF1,0.126471755,0.363761746
ATR,-0.004077821,0.555519053
ATRAID,0.075908166,0.514195339
ATRIP,-0.080090164,0.540492046
ATRN,-0.036103458,0.542312986
ATRNL1,0.045908681,0.278916759
ATRX,-0.053192002,0.924964854
ATXN1,-0.334374648,0.021427303
ATXN10,0.048777969,0.431058084
ATXN2,-0.014606435,0.227923048
ATXN2L,-0.098431425,0.09336219
ATXN3,0.088713996,0.29100185
ATXN3L,3.96E-05,0.814424713
ATXN7,-0.218352523,0.119325934
ATXN7L1,0.066654976,0.253409545
ATXN7L3B,-0.262522442,0.039298557
ATXN8OS,0.044943516,0.780614132
AUH,0.059217758,0.41136367
AUNIP,0.107805202,0.348242693
AUP1,-0.12158047,0.132193859
AURKA,0.049350026,0.887482797
AURKAIP1,0.1098205,0.466488346
AURKAPS1,-0.033758212,0.557336293
AURKB,-0.045765423,0.226167962
AURKC,0.056396571,0.800826489
AUTS2,-0.187953787,0.350563818
AV8S2,-0.230135595,0.173300777
AV8S2A1N1T,0.051575746,0.485152053
AVEN,0.066368783,0.300260451
AVIL,-0.05892357,0.380760636
AVL9,0.021722176,0.986669626
AVP,-0.058769521,0.30300111
AVPI1,-0.292531315,0.405227525
AVPR1A,0.013930575,0.642333703
AVPR1B,-0.02413746,0.845900111
AVPR2,-0.000760434,0.813127636
AX746733,0.056235917,0.615891972
AXIN1,-0.095186886,0.513584166
AXL,-0.096880118,0.461655198
AZGP1,0.052748293,0.513765446
AZGP1P1,0.017440903,0.617130226
AZI2,0.17650631,0.172764336
AZIN1,0.261330823,0.01700111
AZU1,0.00669187,0.973778764
B2M,0.004478757,0.839166852
B3GALNT1,0.008787706,0.744956715
B3GALT1,0.0514126,0.651313356
B3GALT2,0.059399852,0.122305586
B3GALT4,-0.051036315,0.334836848
B3GALT5,-0.049013786,0.241518313
B3GAT1,-0.343426229,0.054065113
B3GAT3,0.073777481,0.997962264
B3GNT1,-0.093808087,0.088900481
B3GNT2,0.133959648,0.348466149
B3GNT3,-0.016938001,0.349959304
B3GNT4,0.022897107,0.699104698
B3GNTL1,0.025827357,0.97054606
B4GALNT1,-0.011576147,0.611761006
B4GALT1,0.039160094,0.656831669
B4GALT2,0.067399022,0.726043655
B4GALT3,0.038499405,0.673394747
B4GALT4,-0.035776274,0.819118757
B4GALT5,-0.070973509,0.348941916
B4GALT6,0.060361597,0.644282649
B4GALT7,-0.12150604,0.342603774
B9D1,-0.020449575,0.713752867
B9D2,-0.176271791,0.202437292
BAALC,-0.033489754,0.365900851
BAAT,-0.078117624,0.699309656
BABAM1,0.048295598,0.831202368
BACE1,-0.048515161,0.359860895
BACE2,-0.139439977,0.321860895
BACH1,0.060140241,0.55727673
BACH2,-0.195206954,0.174142064
BAD,0.224126115,0.064650388
BAG1,-0.177866909,0.284760636
BAG2,-0.002943397,0.743767666
BAG3,-0.071332853,0.411292638
BAG4,0.03015439,0.749860155
BAG5,-0.058260818,0.606437292
BAG6,-0.107704894,0.331130596
BAGE,-0.024558702,0.747880133
BAHCC1,-0.032777829,0.807306696
BAHD1,-0.27308888,0.012584536
BAI1,0.048983939,0.379894192
BAI2,0.041220899,0.42427525
BAI3,0.0128763,0.747402146
BAIAP2,0.053065449,0.617499075
BAIAP2L2,-0.058259971,0.640489826
BAIAP3,0.033869105,0.984065853
BAK1,-0.072195145,0.916014798
BAMBI,-0.025999783,0.913221606
BANF1,-0.002976378,0.939053644
BANK1,0.363330326,0.032230855
BANP,-0.054381932,0.158532001
BAP1,-0.285504876,0.006013319
BARD1,0.047435427,0.527960044
BARX1,0.013941573,0.999890492
BARX2,-0.219757204,0.064796152
BASP1,0.209350273,0.010327784
BATF,-0.142785623,0.322782094
BATF3,0.07155842,0.313852016
BAX,0.327009189,0.219620422
BAZ1A,0.166442113,0.131499815
BAZ1B,0.026664999,0.83208731
BAZ2A,-0.074220806,0.160310026
BAZ2B,0.063517078,0.790741398
BBC3,0.068505807,0.961339253
BBIP1,0.090970327,0.113742508
BBOX1,-0.062237055,0.373923048
BBS1,0.001513409,0.907036626
BBS10,0.2767049,0.130588975
BBS4,-0.155834148,0.660156863
BBS7,0.066197316,0.410969293
BBS9,-0.017339398,0.603389567
BBX,-0.023342142,0.903173511
BC069004,-0.035763072,0.996013319
BC069739,0.005754112,0.820331484
BC069756,-0.012052182,0.88217906
BC069776,0.044611295,0.436533481
BC069782,-0.042597375,0.467482057
BC069804,-0.105948314,0.296263411
BC113958,-0.071681572,0.77145468
BC127192,0.071239635,0.411240844
BCAM,0.042704524,0.394503885
BCAN,0.094705423,0.332697003
BCAP29,0.121564202,0.258659267
BCAP31,-0.282319503,0.028237514
BCAR3,-0.105345833,0.145674436
BCAS1,0.04613071,0.267442841
BCAS2,0.127512268,0.074828709
BCAS3,-0.108545449,0.494942656
BCAS4,-0.08250778,0.591802442
BCAT1,-0.102921027,0.257825379
BCAT2,-0.029281837,0.66036256
BCCIP,0.086614688,0.432159822
BCHE,0.01287757,0.709935627
BCKDHA,0.079676136,0.761492416
BCKDHB,0.055408345,0.563251942
BCKDK,-0.087100241,0.391044025
BCL10,0.352873578,0.005146874
BCL11A,0.087436607,0.285871254
BCL11B,-0.168658883,0.266315945
BCL2,-0.124335148,0.086339623
BCL2A1,0.735590572,0.00654532
BCL2L1,-0.014021826,0.764208657
BCL2L10,-0.085182995,0.459685535
BCL2L11,0.089710393,0.175497595
BCL2L13,-0.03873464,0.737051424
BCL2L14,-0.099924871,0.97790603
BCL2L2,0.004604261,0.496879393
BCL2L2-PABPN1,0.038345127,0.5559963
BCL3,0.21576814,0.091135035
BCL6,0.172878005,0.206358861
BCL7A,-0.029406344,0.516105068
BCL7B,0.055686647,0.12008953
BCL7C,0.182751823,0.192904181
BCL9,-0.062382818,0.287577506
BCLAF1,0.075147926,0.415991861
BCMO1,-0.126374538,0.045621162
BCOR,-0.123979955,0.164979652
BCORL1,-0.051590212,0.116446911
BCR,-0.24482687,0.011930448
BCS1L,0.000713035,0.252238254
BDH1,-0.121758862,0.10554791
BDH2,-0.117824685,0.465780244
BDKRB1,-0.09128955,0.068748058
BDKRB2,-0.011461608,0.811557529
BDNF,-0.070131976,0.209706992
BEAN1,0.013921586,0.89345024
BECN1,-0.029962453,0.823018868
BEGAIN,-0.162732946,0.16572919
BEND5,-0.018919085,0.539040326
BEST1,0.12019789,0.82945764
BEST2,0.000485354,0.818932297
BET1,0.005928735,0.872048095
BET1L,0.046945351,0.966697003
BEX1,-0.08590893,0.58063263
BEX4,0.028171312,0.561433222
BFAR,-0.063085137,0.45672438
BFSP1,-0.105675467,0.119786164
BFSP2,0.004463453,0.894805771
BGLAP,0.130700135,0.221298557
BGN,0.02973329,0.093376989
BHLHB9,0.002626165,0.8170899
BHLHE40,-0.030254359,0.999384388
BHLHE41,-0.177832219,0.343850536
BHMT,-0.052882819,0.314098409
BHMT2,-0.084523661,0.493131336
BICC1,0.066762901,0.232462449
BICD1,-0.056430936,0.380300407
BICD2,-0.157565303,0.179369589
BID,0.211942512,0.041084721
BIK,0.082719559,0.95926822
BIN1,-0.121866093,0.371336293
BIN2,-0.111654423,0.464162042
BIN3,-0.08513723,0.147963744
BIN3-IT1,-0.084443382,0.724719941
BIRC2,0.132623593,0.414462449
BIRC3,0.6067518,0.049358491
BIRC5,0.052395974,0.963608583
BIRC7,-0.117471609,0.552531262
BLCAP,-0.039925547,0.348715501
BLK,-0.154271062,0.50609545
BLM,0.149089826,0.839677395
BLMH,-0.291900961,0.115246763
BLNK,0.144706796,0.045212727
BLOC1S1,0.027684551,0.581527192
BLOC1S1-RDH5,0.011441089,0.435328894
BLOC1S5-TXNDC5,-0.095415851,0.310664447
BLVRA,-0.21557082,0.315756567
BLVRB,0.214073677,0.174464669
BLZF1,0.004338899,0.818111728
BMI1,0.115173966,0.3739963
BMP1,-0.050443418,0.797951165
BMP10,-0.053391066,0.559800962
BMP15,0.082913158,0.395741028
BMP2,0.048503593,0.371799482
BMP2K,0.22834535,0.017685535
BMP3,-0.015867659,0.536763596
BMP4,0.021806146,0.651418424
BMP5,0.049365922,0.525490936
BMP6,0.095582013,0.80354717
BMP7,0.043104828,0.676763596
BMP8A,0.015443548,0.793127636
BMP8B,0.045521059,0.589958565
BMPR1A,0.1323177,0.109152053
BMPR1B,0.120618873,0.069205327
BMPR2,0.010578247,0.60036774
BMS1,0.005389577,0.663611543
BMS1P5,-0.344287437,0.003038106
BMX,-0.029405931,0.578647429
BNC1,-0.079625154,0.424926378
BNC2,-0.173290359,0.502583056
BNIP1,-0.090938165,0.883863115
BNIP2,0.10540922,0.424662967
BNIP3,0.025302058,0.956710322
BNIP3L,0.281073444,0.003641139
BOLA1,0.222853482,0.237805401
BOLA2,0.090806727,0.731632507
BOLA2B,0.128578674,0.481868294
BOP1,0.029957869,0.70700111
BORA,0.028233273,0.976603774
BPESC1,-0.022810315,0.830765076
BPGM,-0.076755199,0.804079171
BPHL,-0.011787386,0.969667037
BPI,0.040524509,0.742253052
BPIFA1,0.046011881,0.713428783
BPNT1,-0.057346006,0.601732149
BPTF,-0.014966101,0.56500407
BPY2,0.014661158,0.626329264
BRAF,-0.009102066,0.868852386
BRAP,-0.033257984,0.530983352
BRCA1,-0.077350079,0.525029227
BRCA2,0.018507152,0.944753237
BRCC3,0.082088996,0.334876064
BRD1,-0.48960887,0.019529412
BRD2,-0.088304641,0.377159452
BRD3,-0.157554962,0.054293008
BRD4,-0.126285159,0.088256752
BRD7,0.020595149,0.785261561
BRD7P3,-0.016462132,0.988719201
BRD8,0.011375512,0.877782464
BRD9,-0.123276948,0.280520903
BRDT,-0.055622467,0.533048465
BRE,-0.080215805,0.192831669
BRF1,0.079348086,0.579556789
BRF2,-0.128356777,0.081009249
BRINP1,-0.061497927,0.576281909
BRINP2,-0.058870473,0.39827377
BRINP3,0.045828929,0.274030337
BRIP1,0.048926614,0.684626711
BRIX1,0.03248344,0.766142064
BRMS1,0.051882237,0.553968183
BRPF1,-0.278693261,0.019985202
BRS3,-0.086533864,0.115783204
BRSK2,-0.015074411,0.960164262
BRWD1,-0.196509925,0.237332593
BSCL2,0.0791762,0.712061413
BSDC1,-0.062010085,0.402749538
BSG,0.147316773,0.229198668
BSN,0.044681508,0.43936663
BSPRY,0.133585077,0.094298927
BST1,0.037901946,0.91754421
BST2,0.485683539,0.226425453
BTAF1,-0.374329498,0.187734369
BTBD1,0.153291652,0.317859415
BTBD18,-0.327567957,0.006016278
BTBD2,0.132467664,0.313827599
BTBD3,0.018204724,0.921372549
BTBD7,0.092681536,0.655048465
BTC,-0.081282139,0.39572919
BTD,-0.030637969,0.758675546
BTF3,0.155326377,0.028477987
BTF3P11,0.095626215,0.233278579
BTF3P12,0.057859566,0.448977432
BTF3P13,0.139559694,0.107536811
BTG1,0.02742452,0.889687754
BTG2,0.262681271,0.115628561
BTG3,0.286846308,0.07082205
BTG4,0.052638636,0.672486127
BTK,0.541500306,0.181490196
BTN1A1,0.037836033,0.999097299
BTN2A1,-0.186972047,0.068355901
BTN2A2,-0.02000255,0.6678202
BTN2A3P,-0.031551875,0.745628561
BTN3A1,-0.208161505,0.026400296
BTN3A2,-0.149409553,0.080035886
BTN3A3,-0.169056986,0.038938217
BTNL2,0.157450534,0.234556419
BTNL3,0.028047567,0.676352201
BTNL8,0.014950692,0.989956345
BTRC,0.017404935,0.938641509
BUB1,0.038496229,0.5881798
BUB1B,-0.083102798,0.28072586
BUB3,-0.014473059,0.824009619
BUD31,-0.013193678,0.867098779
BV03S1J2.2,0.008846258,0.999883093
BYSL,-0.08926745,0.216476508
BZRAP1,-0.399103991,0.135164632
BZW1,0.2072557,0.112784314
BZW2,0.034385086,0.638622272
C10orf10,0.090847281,0.295645579
C10orf12,0.003136141,0.721072882
C10orf2,-0.166662067,0.061055124
C10orf76,-0.129882544,0.017308176
C10orf88,-0.112775525,0.195523492
C10orf95,-0.031357404,0.953426563
C11orf1,0.126703988,0.233305956
C11orf16,0.079852851,0.798770995
C11orf21,-0.217542488,0.055421384
C11orf24,-0.076539519,0.213356271
C11orf30,-0.062692806,0.525203108
C11orf48,0.006919764,0.925398446
C11orf49,-0.075121091,0.475135035
C11orf57,0.076923851,0.98890566
C11orf58,0.093121385,0.264378838
C11orf63,0.040122156,0.629126156
C11orf68,-0.081317152,0.319641879
C11orf71,0.082447709,0.610768036
C11orf73,0.086942241,0.439950425
C11orf80,-0.140769652,0.832691084
C11orf95,-0.350887557,0.048296707
C12orf10,0.132495446,0.507214946
C12orf29,0.157586543,0.333099519
C12orf4,-0.025211684,0.926866445
C12orf43,-0.071874813,0.254477248
C12orf49,-0.02327992,0.981959304
C12orf5,-0.007400363,0.811009989
C14orf1,-0.117400481,0.474838328
C14orf105,-0.048534043,0.460805771
C14orf132,-0.008693911,0.631294858
C14orf159,-0.25664854,0.018630411
C14orf166,-0.023497815,0.819531632
C14orf169,-0.199464705,0.003604883
C14orf2,0.237512721,0.039069922
C14orf79,0.14560646,0.195961524
C14orf93,-0.109834627,0.183398446
C15orf38-AP3S2,0.025393187,0.949119497
C15orf39,-0.187482769,0.164658528
C15orf49,0.071357738,0.63327118
C16orf3,0.133025638,0.069339253
C16orf45,-0.037682505,0.713720311
C16orf58,-0.108246851,0.251599704
C16orf59,0.118215754,0.581840917
C16orf62,0.055509132,0.517322974
C16orf70,0.052394111,0.642500925
C16orf71,0.122067308,0.403931188
C16orf80,-0.137466196,0.144036996
C16orf95,0.065075417,0.367400666
C17orf53,-0.066894591,0.221749168
C17orf59,-0.038125746,0.379884573
C17orf62,-0.104373196,0.052294488
C17orf70,0.014370356,0.877898631
C17orf75,-0.017249308,0.695527932
C17orf80,-0.061408993,0.19081465
C17orf85,-0.042466079,0.795557529
C18orf25,0.00702854,0.736113947
C18orf32,-0.052422907,0.477650018
C18orf8,-0.053547447,0.930058454
C19orf10,0.084921794,0.712695523
C19orf24,0.0630428,0.56918239
C19orf26,0.088419431,0.068495006
C19orf40,-0.122742895,0.590955235
C19orf53,0.101647194,0.46872438
C19orf54,0.045004155,0.853880873
C19orf57,0.062069329,0.600477248
C19orf60,0.115523165,0.638837588
C19orf66,-0.170060031,0.098745838
C19orf73,0.024800387,0.892514983
C19orf80,0.028416687,0.135252682
C1D,0.142989955,0.012333703
C1GALT1,0.081932708,0.338796892
C1GALT1C1,0.003591176,0.714290048
C1orf105,0.073960257,0.234623011
C1orf106,0.026000905,0.842482427
C1orf109,0.073793508,0.39409323
C1orf112,-0.005612183,0.86682057
C1orf115,0.208220313,0.19963226
C1orf116,0.024179672,0.798597854
C1orf123,-0.198531638,0.028031077
C1orf159,-0.136327834,0.220038476
C1orf174,0.04364769,0.487805401
C1orf186,-0.132130499,0.185537551
C1orf21,-0.099085955,0.734025897
C1orf216,-0.245218694,0.2432734
C1orf27,0.042136446,0.899890492
C1orf35,0.006657643,0.934528302
C1orf50,-0.015571541,0.438262671
C1orf54,0.090182803,0.308471328
C1orf56,-0.194317438,0.060602294
