Code,foldchange,samp.nuts
ARHGEF16,0.139016075,0.040842027
ARHGEF17,-0.065562312,0.383475398
ARHGEF18,-0.264963761,0.038253792
ARHGEF2,-0.064955734,0.365708472
ARHGEF26,0.020864518,0.728697003
ARHGEF28,-0.008514761,0.921610063
ARHGEF3,0.04313012,0.653769145
ARHGEF38,0.135789396,0.076590455
ARHGEF4,-0.007540518,0.780803922
ARHGEF40,-0.294407771,0.035076582
ARHGEF5,0.004317546,0.959744728
ARHGEF6,0.017914863,0.73535997
ARHGEF7,-0.151171557,0.108896781
ARHGEF9,-0.112501385,0.235625601
ARID1A,-0.384477335,0.017036626
ARID3A,-0.273957082,0.003374769
ARID3B,-0.19066679,0.061889752
ARID4A,0.12741532,0.334851646
ARID4B,0.078595592,0.354322974
ARID5A,-0.115549826,0.241061783
ARID5B,-0.006312759,0.956405475
ARIH1,0.118285008,0.175625601
ARIH2,-0.011982266,0.886568997
ARL1,0.200169298,0.003872734
ARL14,-0.030326356,0.561398446
ARL15,0.145007702,0.013336293
ARL17A,-0.113382401,0.269604883
ARL17B,-0.113382401,0.269604883
ARL2,-0.019048949,0.818326304
ARL2BP,0.078313668,0.625219386
ARL3,0.080458128,0.249959304
ARL4A,0.315607782,0.059647799
ARL4C,0.000237774,0.997872734
ARL4D,-0.037217679,0.60400222
ARL5A,-0.099295118,0.23191121
ARL6IP1,0.193423594,0.092312986
ARL6IP4,0.028110285,0.732931558
ARL6IP5,0.066407487,0.297397706
ARL8B,0.202881684,0.013400666
ARMC1,0.304121214,0.057155753
ARMC2-AS1,-0.056566288,0.539530892
ARMC4,0.080796223,0.208964854
ARMC6,-0.008293162,0.925052164
ARMC7,0.020475854,0.828767296
ARMC8,0.166543109,0.020278949
ARMC9,0.02971265,0.36727488
ARMCX1,0.162538501,0.164560858
ARMCX2,0.085243401,0.559013688
ARMCX3,0.057579654,0.560107288
ARMCX4,-0.044281902,0.569471698
ARMCX5,0.171759245,0.073734369
ARMCX6,-0.02488413,0.438386977
ARNT,-0.011752568,0.769484277
ARNT2,0.057705914,0.246103589
ARNTL,-0.029368758,0.723426563
ARNTL2,0.007699779,0.932418054
ARPC1A,-0.195117228,0.212101369
ARPC1B,-0.055310402,0.828975213
ARPC2,-0.102229809,0.035512394
ARPC3,0.436457877,0.000399556
ARPC4,-0.064322279,0.678143791
ARPC4-TTLL3,-0.08666278,0.563131706
ARPC5,0.112875896,0.532349982
ARPC5L,-0.09899436,0.42163966
ARPIN,0.06507773,0.341630781
ARPP19,0.076427023,0.597058084
ARPP21,0.035160207,0.61890862
ARR3,-0.039951503,0.541432482
ARRB1,-0.271372082,0.009283759
ARRB2,-0.158504435,0.071695154
ARSA,-0.06801247,0.378312986
ARSB,0.051219243,0.661251942
ARSD,0.087962733,0.17990973
ARSE,-0.020919165,0.768867925
ARSF,0.029562082,0.659792823
ARSJ,-0.034696223,0.54899889
ART1,0.109726247,0.311310396
ART3,0.116113479,0.099473918
ART4,-0.003854562,0.943260821
ARTN,-0.004397704,0.944569737
ARVCF,-0.013512911,0.853951165
ASAH1,0.069222759,0.26272364
ASAP1,-0.114299951,0.665331853
ASAP1-IT1,-0.037863065,0.63145172
ASAP2,-0.027233704,0.877525712
ASAP3,0.066251209,0.094954495
ASB1,-0.208198332,0.044468368
ASB12,0.058359959,0.200915279
ASB13,-0.21286495,0.0709064
ASB4,0.014399278,0.671229745
ASB6,-0.057059993,0.454991491
ASB7,0.090616093,0.349377728
ASB8,-0.008332898,0.921169071
ASB9,-0.004488139,0.944839808
ASCC1,0.038893703,0.71891158
ASCC2,-0.069008622,0.42745098
ASCC3,0.107442036,0.163518313
ASCL1,-0.005654456,0.883917129
ASCL2,-0.0043223,0.94136293
ASCL3,0.006203758,0.942266371
ASF1A,0.013410764,0.923739549
ASF1B,0.160237198,0.268227895
ASGR1,0.040135738,0.681005549
ASGR2,-0.239944753,0.016243433
ASH1L,-0.041680985,0.57590973
ASH2L,0.070841532,0.132154643
ASIC1,0.034589681,0.513849057
ASIC2,0.006097512,0.910538661
ASIC3,0.02565896,0.636150943
ASIC4,-0.034888575,0.518856826
ASIP,0.030758226,0.610326304
ASL,-0.071444984,0.355399926
ASMT,0.077032676,0.153248243
ASMTL,-0.053805979,0.360790973
ASMTL-AS1,-0.102391231,0.063313356
ASNA1,-0.118058801,0.406170181
ASNS,0.060151345,0.753358491
ASNSD1,0.257790348,0.024526822
ASPA,0.026670044,0.645656678
ASPH,0.05566292,0.184122826
ASPHD1,0.073620182,0.129940067
ASPM,0.084551841,0.570245653
ASPN,-0.045301821,0.473403626
ASPSCR1,-0.043389018,0.581443581
ASRGL1,-0.151603919,0.098284129
ASS1,-0.119028634,0.1096404
ASTE1,-0.016323811,0.90836404
ASTN1,0.012635727,0.808757677
ASTN2,0.011969215,0.831081021
ASUN,0.144797498,0.191429523
ASXL1,-0.315700059,0.058187199
ASXL2,-0.192637548,0.152828709
ASXL3,0.075756019,0.26909138
ATAD2,0.131734069,0.369290418
ATAD2B,0.109339012,0.302881983
ATAD3A,0.097962578,0.121879393
ATAD3B,0.097962578,0.121879393
ATAD5,0.003586612,0.968285609
ATAT1,-0.031266196,0.63372475
ATF1,0.052938241,0.585103959
ATF2,0.112184019,0.108352201
ATF3,1.118522943,0.014993711
ATF4,0.031264985,0.748642989
ATF5,0.028846959,0.638198298
ATF6,0.060489686,0.30154569
ATF6B,-0.029467262,0.476899741
ATF7,0.022656668,0.741339253
ATF7IP,0.020912373,0.690375879
ATF7IP2,-0.159180712,0.28372401
ATG10,0.121188885,0.040902701
ATG101,0.10345741,0.33427673
ATG12,0.048111561,0.633690714
ATG13,-0.034296252,0.637405845
ATG14,-0.1753621,0.270435812
ATG16L1,-0.007197184,0.921852756
ATG2A,-0.209318062,0.039396966
ATG2B,-0.092584376,0.477656678
ATG3,0.019674455,0.771223085
ATG4A,0.292190562,0.00545468
ATG4B,-0.004054715,0.943751387
ATG5,0.185688682,0.191668516
ATG7,0.176269793,0.192745098
ATG9A,-0.27649658,0.01591121
ATHL1,-0.101798888,0.678287088
ATIC,-0.006899415,0.94308916
ATM,0.005978611,0.944847947
ATMIN,-0.182970902,0.005697373
ATN1,0.025263995,0.646413615
ATOH1,0.09911343,0.165493896
ATOX1,-0.001944828,0.975315575
ATP10A,0.019481098,0.828554939
ATP10B,0.144973779,0.028759896
ATP10D,-0.217756327,0.002923418
ATP11A,0.033455108,0.692022937
ATP11B,-0.046173689,0.575650018
ATP12A,0.043298477,0.695115797
ATP13A1,-0.152078914,0.009966704
ATP13A2,-0.125032388,0.19290566
ATP13A3,0.033770344,0.745265261
ATP1A1,-0.111410115,0.16617758
ATP1A2,0.081492845,0.242979652
ATP1A3,0.004275597,0.964832408
ATP1B1,0.033085688,0.809201628
ATP1B2,-0.084012357,0.215893452
ATP1B3,0.046339904,0.630426933
ATP1B4,0.034194999,0.418596374
ATP2A1,-0.024752733,0.597593785
ATP2A2,-0.132438651,0.024685905
ATP2A3,-0.12352271,0.091689234
ATP2B1,0.049674447,0.725504994
ATP2B2,0.011824177,0.811316315
ATP2B3,-0.019034958,0.72163374
ATP2B4,-0.177549316,0.020782094
ATP2C1,0.029618371,0.630321125
ATP2C2,0.060441689,0.369009249
ATP4A,0.090702253,0.331584906
ATP4B,0.056108459,0.257342212
ATP5A1,0.036967106,0.73454902
ATP5B,0.111923917,0.335861635
ATP5C1,0.015223049,0.913622642
ATP5D,-0.014678783,0.85490862
ATP5E,0.047891279,0.498714021
ATP5F1,0.064663431,0.598337403
ATP5G1,-0.006848944,0.95045135
ATP5G2,0.042935864,0.516477248
ATP5G2P1,-0.114368021,0.25481761
ATP5G3,0.03681056,0.69490492
ATP5H,0.134951442,0.221796522
ATP5I,0.045367712,0.65227377
ATP5J,0.111716363,0.283163152
ATP5J2,-0.056566288,0.539530892
ATP5J2-PTCD1,0.010186099,0.89527562
ATP5L,0.091319677,0.114500925
ATP5O,0.12577944,0.119562708
ATP5S,0.0919301,0.223206807
ATP5SL,-0.012645788,0.868460969
ATP6AP1,0.022712593,0.843014428
ATP6AP2,0.01439313,0.884347022
ATP6V0A1,-0.005654351,0.921552349
ATP6V0A2,0.0215767,0.781263781
ATP6V0A4,0.017553063,0.841900851
ATP6V0B,-0.098601967,0.535121717
ATP6V0C,-0.03910871,0.613863115
ATP6V0D1,-0.04547168,0.757473918
ATP6V0E1,0.070616976,0.425772845
ATP6V0E2,0.022374759,0.826355901
ATP6V1A,0.090554841,0.527524972
ATP6V1B1,0.160783329,0.001823899
ATP6V1B2,-0.187776623,0.430410655
ATP6V1C1,0.146970217,0.160834628
ATP6V1D,0.133224143,0.206046615
ATP6V1E1,0.184881104,0.165057344
ATP6V1F,0.006218333,0.943057344
ATP6V1G1,0.115857887,0.166517203
ATP6V1G2,0.006659809,0.929525712
ATP6V1G2-DDX39B,-0.145109598,0.468258972
ATP6V1H,0.159941053,0.190593415
ATP7A,-0.032036966,0.754769515
ATP7B,0.099404371,0.175896411
ATP8A1,0.008713947,0.896156123
ATP8A2,0.113330271,0.112611173
ATP8B1,-0.15071844,0.425397706
ATP8B2,0.058068259,0.367765446
ATP8B3,-0.036125439,0.602532001
ATP8B4,0.106351013,0.348991491
ATP9A,-0.182018069,0.057845357
ATP9B,-0.097337383,0.109721051
ATPAF2,-0.074555987,0.19554791
ATPIF1,0.085002094,0.492119127
ATR,-0.021964182,0.814617092
ATRAID,-0.03678198,0.752568257
ATRIP,-0.079889988,0.384416574
ATRN,-0.17969015,0.14354273
ATRNL1,0.069367444,0.167660377
ATRX,-0.021364549,0.814566038
ATXN1,-0.446536279,0.010258232
ATXN10,0.125566781,0.138230115
ATXN2,-0.112443458,0.263852016
ATXN2L,-0.084586901,0.178196078
ATXN3,0.047632069,0.442278209
ATXN3L,0.025033317,0.62981872
ATXN7,-0.215318355,0.24245653
ATXN7L1,0.141398959,0.00899741
ATXN7L3B,-0.150223875,0.231607103
ATXN8OS,0.07418471,0.264340363
AUH,0.063359556,0.565333333
AUNIP,-0.065990398,0.508137625
AUP1,-0.027702437,0.365208287
AURKA,0.096483842,0.517129116
AURKAIP1,0.010637042,0.926147244
AURKAPS1,0.009945771,0.848145024
AURKB,0.141540078,0.334929338
AURKC,0.008993108,0.888492046
AUTS2,-0.729358983,0.021058824
AV8S2,-0.009961131,0.914790233
AV8S2A1N1T,0.048666418,0.59536145
AVEN,0.185369521,0.046221976
AVIL,-0.133891923,0.022416574
AVL9,0.015302054,0.760013319
AVP,-0.015287344,0.782152423
AVPI1,0.384806632,0.044189419
AVPR1A,0.001770127,0.969652238
AVPR1B,0.127768481,0.1041835
AVPR2,0.071772334,0.130574177
AX746733,0.149703906,0.001985202
AXIN1,-0.277664853,0.009861635
AXL,-0.034459517,0.580435812
AZGP1,-0.043125835,0.499867185
AZGP1P1,0.03614491,0.243579356
AZI2,0.074679133,0.534130966
AZIN1,0.178266028,0.210896041
AZU1,0.063205445,0.503668516
B2M,-0.036874144,0.390837588
B3GALNT1,0.042791639,0.357937847
B3GALT1,0.051130264,0.455983722
B3GALT2,0.041536086,0.478130226
B3GALT4,-0.118124928,0.089064743
B3GALT5,-0.085624903,0.235839438
B3GAT1,-0.324113243,0.027266741
B3GAT3,0.017294672,0.835469478
B3GNT1,0.073094219,0.561811321
B3GNT2,0.035182141,0.875604144
B3GNT3,-0.040469732,0.542435072
B3GNT4,0.061625691,0.314738439
B3GNTL1,0.030656227,0.559950425
B4GALNT1,-0.018281836,0.747498335
B4GALT1,0.032989331,0.452716981
B4GALT2,-0.046984929,0.587554569
B4GALT3,0.077695207,0.450802072
B4GALT4,0.025581496,0.716076212
B4GALT5,-0.176453435,0.039937107
B4GALT6,0.073724533,0.206022198
B4GALT7,-0.080500072,0.173531632
B9D1,0.053513419,0.381776545
B9D2,0.020912728,0.802326304
BAALC,0.003977394,0.95445653
BAAT,-0.069193792,0.517778764
BABAM1,-0.016661967,0.781409545
BACE1,-0.17455276,0.009288198
BACE2,-0.000437831,0.996807251
BACH1,0.036243849,0.65045764
BACH2,-0.349663061,0.098285609
BAD,0.089052809,0.513883093
BAG1,-0.03069568,0.702483907
BAG2,0.002150535,0.983869774
BAG3,0.035220459,0.766387717
BAG4,0.05823958,0.549402146
BAG5,-0.068160295,0.32763966
BAG6,-0.085353985,0.082261931
BAGE,0.07491029,0.079435442
BAHCC1,-0.136267083,0.0787303
BAHD1,-0.122576925,0.268965594
BAI1,0.024004117,0.661803182
BAI2,0.041202105,0.585225305
BAI3,-0.02938292,0.515077321
BAIAP2,0.041602986,0.421963744
BAIAP2L2,0.072772751,0.246425453
BAIAP3,0.057838872,0.462607473
BAK1,-0.034277861,0.806735479
BAMBI,0.028875378,0.76945616
BANF1,-0.115021596,0.355889012
BANK1,0.076163934,0.722716241
BANP,-0.030565333,0.759795782
BAP1,-0.192634389,0.065681835
BARD1,-0.122330279,0.353763966
BARX1,-0.082870558,0.317498335
BARX2,-0.003134656,0.974975213
BASP1,0.26913247,0.107672216
BATF,-0.113852414,0.353834998
BATF3,0.039060881,0.739926008
BAX,-0.216353962,0.128348502
BAZ1A,0.026341251,0.794714021
BAZ1B,-0.087692479,0.269511654
BAZ2A,-0.103868918,0.070191639
BAZ2B,0.079744017,0.430227895
BBC3,-0.09962093,0.231009989
BBIP1,0.118031915,0.335671476
BBOX1,-0.069385148,0.290043655
BBS1,-0.113021959,0.228697003
BBS10,-0.096790781,0.473053644
BBS4,0.121459569,0.411485017
BBS7,0.023959332,0.811394007
BBS9,0.128307122,0.030321865
BBX,0.028154094,0.86091084
BC069004,0.015116339,0.771083241
BC069739,-0.010171915,0.881985942
BC069756,-0.108648153,0.010099149
BC069776,0.02253577,0.83136367
BC069782,0.046371278,0.49554791
BC069804,-0.030117068,0.751146874
BC113958,-0.023078617,0.649313356
BC127192,0.034004833,0.655687754
BCAM,0.037684993,0.36918239
BCAN,0.033508511,0.492292268
BCAP29,0.039266495,0.723831299
BCAP31,-0.126968229,0.320165002
BCAR3,0.108361362,0.128991491
BCAS1,0.000961686,0.990266371
BCAS2,0.052335354,0.672056234
BCAS3,-0.042537011,0.494890862
BCAS4,-0.039956003,0.764355901
BCAT1,0.095589856,0.196894562
BCAT2,0.022890182,0.60881465
BCCIP,0.117325781,0.231226045
BCHE,-0.03383159,0.668367
BCKDHA,0.00740167,0.923989641
BCKDHB,0.112606097,0.147381428
BCKDK,-0.068758068,0.339397706
BCL10,0.138525421,0.267226785
BCL11A,-0.10915114,0.356480207
BCL11B,-0.188773931,0.244647429
BCL2,-0.085946494,0.274648169
BCL2A1,0.783692661,0.020719201
BCL2L1,-0.007136625,0.909421384
BCL2L10,0.040867022,0.413188309
BCL2L11,0.095225822,0.110574917
BCL2L13,-0.102785686,0.203590085
BCL2L14,0.15689741,0.093242323
BCL2L2,-0.057483783,0.529767296
BCL2L2-PABPN1,-0.093484947,0.401551979
BCL3,0.253152535,0.037968923
BCL6,0.216412138,0.298068073
BCL7A,-0.177137505,0.074944136
BCL7B,-0.029151896,0.735016648
BCL7C,-0.12678606,0.211469478
BCL9,-0.120404417,0.036801332
BCLAF1,0.171467772,0.154992971
BCMO1,0.099859435,0.177562708
BCOR,-0.117831722,0.31636552
BCORL1,0.035171772,0.721828339
BCR,-0.228638074,0.052121347
BCS1L,-0.06166716,0.400671106
BDH1,-0.081259073,0.440901221
BDH2,0.005307055,0.963323714
BDKRB1,0.059913321,0.404583796
BDKRB2,0.009063461,0.925602664
BDNF,0.024228248,0.707704772
BEAN1,0.00959289,0.8729064
BECN1,0.064367693,0.283721791
BEGAIN,-0.14011073,0.250411395
BEND5,0.065326072,0.591838698
BEST1,-0.058010479,0.409473918
BEST2,0.046898688,0.53663337
BET1,0.161748519,0.426193859
BET1L,0.172158837,0.060166482
BEX1,0.145341139,0.158024417
BEX4,-0.148689913,0.295888272
BFAR,0.213122996,0.03873178
BFSP1,-0.026196616,0.714736959
BFSP2,0.10518079,0.145571587
BGLAP,-0.109116464,0.204169441
BGN,-0.006826874,0.888147244
BHLHB9,0.062344117,0.326742878
BHLHE40,-0.051448739,0.685153533
BHLHE41,0.156656379,0.060070292
BHMT,0.018876905,0.837540511
BHMT2,0.052464424,0.491865335
BICC1,0.040785681,0.500046615
BICD1,0.057307747,0.266550499
BICD2,-0.079337983,0.485208287
BID,0.036290278,0.785260081
BIK,0.21478337,0.238325564
BIN1,-0.013032809,0.870879763
BIN2,-0.029881989,0.668005919
BIN3,-0.004160029,0.961433962
BIN3-IT1,-0.081741651,0.277785424
BIRC2,0.153000256,0.060293748
BIRC3,0.410806127,0.021118757
BIRC5,0.137625032,0.428188679
BIRC7,0.139196284,0.168588235
BLCAP,-0.057178493,0.574938957
BLK,0.054625081,0.517157973
BLM,0.047325722,0.750152423
BLMH,0.231004732,0.008938217
BLNK,-0.069963351,0.433060303
BLOC1S1,-0.018375896,0.876325564
BLOC1S1-RDH5,-0.105320375,0.226853126
BLOC1S5-TXNDC5,-0.121311228,0.666341842
BLVRA,0.030404535,0.796301147
BLVRB,-0.056519674,0.627416944
BLZF1,0.035755249,0.344074732
BMI1,0.021783287,0.615380688
BMP1,0.104082161,0.09263633
BMP10,0.029123304,0.719527192
BMP15,0.060531958,0.400889382
BMP2,0.049710164,0.20154865
BMP2K,0.07469815,0.289415464
BMP3,0.050913904,0.426947836
BMP4,0.144594445,0.027568627
BMP5,0.018484588,0.710712542
BMP6,-0.089644847,0.357785424
BMP7,0.006358219,0.87118387
BMP8A,0.087608554,0.11409323
BMP8B,-0.02386194,0.707444321
BMPR1A,0.130474439,0.101660377
BMPR1B,0.075687061,0.221061043
BMPR2,-0.016285566,0.890697743
BMS1,0.03112455,0.798992231
BMS1P5,-0.212714687,0.256751017
BMX,0.014686592,0.874747318
BNC1,0.080398561,0.273050684
BNC2,0.044594556,0.734981132
BNIP1,0.032576762,0.707166852
BNIP2,0.127394134,0.101371069
BNIP3,0.182881443,0.010036996
BNIP3L,0.049369466,0.650473548
BOLA1,-0.154162429,0.34245283
BOLA2,0.024619459,0.382025651
BOLA2B,-0.044204363,0.698660007
BOP1,0.070929713,0.404563078
BORA,0.021928188,0.838539401
BPESC1,0.009598165,0.898407695
BPGM,0.199900462,0.1154569
BPHL,0.042855766,0.579940067
BPI,0.310419689,0.045981502
BPIFA1,-0.008249764,0.898686644
BPNT1,0.018924359,0.717594525
BPTF,-0.211570265,0.038230115
BPY2,0.03560596,0.448744358
BRAF,0.006089882,0.959266001
BRAP,0.140650918,0.007204587
BRCA1,0.148432899,0.099501295
BRCA2,0.048579272,0.320419534
BRCC3,0.091931038,0.212624491
BRD1,-0.161950247,0.290550499
BRD2,-0.165312282,0.084967074
BRD3,-0.284753463,0.018387717
BRD4,-0.150017676,0.079678875
BRD7,0.001042874,0.990692564
BRD7P3,-0.044735349,0.532237514
BRD8,0.013614988,0.816384018
BRD9,-0.091061108,0.340665927
BRDT,0.105396752,0.036900481
BRE,0.100422845,0.284892342
BRF1,0.039393336,0.310844987
BRF2,0.009887523,0.885468738
BRINP1,0.057630112,0.390238254
BRINP2,-0.017948211,0.786767296
BRINP3,0.031880281,0.56927044
BRIP1,0.009188937,0.852942656
BRIX1,-0.04527986,0.62945764
BRMS1,0.039984633,0.561398446
BRPF1,-0.288661343,0.045132075
BRS3,0.024989791,0.640742138
BRSK2,0.092719671,0.140191639
BRWD1,0.074569473,0.471317795
BSCL2,0.053297563,0.5467229
BSDC1,0.006016611,0.952800592
BSG,-0.065844501,0.725476878
BSN,0.051559321,0.510687384
BSPRY,0.042860309,0.594324084
BST1,-0.011254971,0.939689974
BST2,-0.265771056,0.204795413
BTAF1,-0.197508026,0.446834628
BTBD1,0.237524093,0.005407325
BTBD18,-0.180187923,0.378951535
BTBD2,-0.009428225,0.909291158
BTBD3,-0.104548969,0.276464669
BTBD7,0.017109943,0.853034406
BTC,-0.028295996,0.721610063
BTD,0.088788951,0.20281539
BTF3,-0.00502527,0.904604514
BTF3P11,-0.03985231,0.542216056
BTF3P12,-0.030611353,0.675779504
BTF3P13,0.130254306,0.053017388
BTG1,0.078878158,0.387103959
BTG2,0.28098602,0.109869774
BTG3,0.277405825,0.125500555
BTG4,0.091040742,0.089294118
BTK,0.144305382,0.556988531
BTN1A1,-0.06848356,0.432222716
BTN2A1,-0.169229906,0.246249353
BTN2A2,-0.000806494,0.990082131
BTN2A3P,0.045620327,0.519948206
BTN3A1,-0.087987536,0.323652238
BTN3A2,-0.172427115,0.068765446
BTN3A3,-0.101894478,0.187138735
BTNL2,0.086148475,0.316773955
BTNL3,-0.072895548,0.198376619
BTNL8,-0.009325972,0.863874954
BTRC,0.084999786,0.065646319
BUB1,0.133411289,0.084641509
BUB1B,0.061556254,0.662032556
BUB3,0.070596179,0.404434332
BUD31,0.044644007,0.469499075
BV03S1J2.2,-0.030740192,0.685067703
BYSL,-0.019071146,0.834653348
BZRAP1,-0.427601404,0.027550129
BZW1,0.273093672,0.055209027
BZW2,0.162315982,0.062113208
C10orf10,0.037974744,0.396612653
C10orf12,0.095169336,0.042165002
C10orf2,-0.144924059,0.335823899
C10orf76,-0.016304573,0.880201258
C10orf88,0.151828022,0.00590529
C10orf95,-0.055839115,0.667151313
C11orf1,0.132105572,0.005800222
C11orf16,-0.079876989,0.252504624
C11orf21,-0.398759717,0.032878283
C11orf24,-0.161098289,0.075264521
C11orf30,-0.05374499,0.612917499
C11orf48,-0.059484017,0.648232334
C11orf49,-0.020255881,0.795240104
C11orf57,-0.008025214,0.919197188
C11orf58,0.019531554,0.859857936
C11orf63,0.048992016,0.627175731
C11orf68,-0.103539466,0.39863337
C11orf71,0.075284407,0.537591565
C11orf73,0.149598428,0.289923048
C11orf80,-0.050158242,0.664856086
C11orf95,-0.059961819,0.605295597
C12orf10,-0.026855967,0.811505734
C12orf29,0.006439372,0.960187199
C12orf4,0.209890341,0.163855716
C12orf43,-0.114549232,0.321015168
C12orf49,-0.030518508,0.747916389
C12orf5,0.171371796,0.164462449
C14orf1,-0.010988125,0.934039216
C14orf105,0.083625306,0.05645801
C14orf132,0.062049914,0.692438032
C14orf159,-0.193561679,0.047587865
C14orf166,0.044621085,0.687593045
C14orf169,-0.242870365,0.020244173
C14orf2,0.082903674,0.43208879
C14orf79,0.042672629,0.703237144
C14orf93,-0.062946067,0.383512394
C15orf38-AP3S2,0.088015468,0.21009175
C15orf39,-0.221045043,0.039610803
C15orf49,0.042836317,0.517513134
C16orf3,-0.042913684,0.555941546
C16orf45,0.035443057,0.752065853
C16orf58,-0.082793535,0.17982242
C16orf59,-0.017697306,0.773307436
C16orf62,-0.038507165,0.566578616
C16orf70,0.087244116,0.277531632
C16orf71,-0.043220131,0.518956715
C16orf80,0.010375515,0.922117647
C16orf95,0.08207443,0.423281539
C17orf53,0.036107093,0.518605253
C17orf59,-0.071428817,0.526651128
C17orf62,-0.087010838,0.23372401
C17orf70,-0.00095596,0.991267481
C17orf75,0.083061716,0.207302997
C17orf80,0.035814687,0.569435442
C17orf85,-0.02775893,0.774253792
C18orf25,0.06916743,0.391823159
C18orf32,0.095609583,0.310665927
C18orf8,-0.011151522,0.919447281
C19orf10,-0.21010771,0.192238254
C19orf24,-0.087153023,0.378662967
C19orf26,-0.050666534,0.430961894
C19orf40,-0.156563519,0.118502405
C19orf53,-0.009539614,0.928984832
C19orf54,0.020745766,0.78390529
C19orf57,0.141895063,0.023377728
C19orf60,0.049681022,0.437223085
C19orf66,-0.102931256,0.181969663
C19orf73,0.153954385,0.004014058
C19orf80,0.0531596,0.313991861
C1D,-0.022746086,0.84154347
C1GALT1,0.148410525,0.119778024
C1GALT1C1,0.240970185,0.078770995
C1orf105,0.003129877,0.95990751
C1orf106,0.13100765,0.269147614
C1orf109,-0.041784485,0.733342212
C1orf112,0.071503438,0.416782834
C1orf115,0.018056796,0.902007399
C1orf116,0.0502746,0.414850906
C1orf123,-0.024058272,0.799914169
C1orf159,-0.047259868,0.559709212
C1orf174,-0.064129662,0.561048465
C1orf186,0.028515269,0.539491676
C1orf21,-0.07867519,0.555900111
C1orf216,-0.270806839,0.073493896
C1orf27,0.146138121,0.149706252
C1orf35,-0.050057019,0.633307436
C1orf50,0.010932927,0.756219756
C1orf54,0.071717178,0.446946356
C1orf56,-0.065186951,0.722658528
C1orf61,0.050607909,0.476336663
C1orf68,0.047837868,0.483394007
