Code,foldchange,samp.olive
ARHGEF16,-0.027075278,0.748995191
ARHGEF17,0.317502371,0.001705512
ARHGEF18,-0.012696676,0.900403256
ARHGEF2,0.083657401,0.386029597
ARHGEF26,0.082515528,0.202054014
ARHGEF28,0.054974006,0.471339993
ARHGEF3,-0.04502595,0.653240844
ARHGEF38,0.075333736,0.383411025
ARHGEF4,0.037423055,0.572689234
ARHGEF40,0.048718429,0.649075842
ARHGEF5,0.011678826,0.906085091
ARHGEF6,-0.06434432,0.371217906
ARHGEF7,-0.043496215,0.665332593
ARHGEF9,-0.197454778,0.081024787
ARID1A,-0.01049669,0.944323344
ARID3A,0.102592753,0.37190677
ARID3B,0.028018325,0.645062523
ARID4A,-0.112069472,0.34563818
ARID4B,-0.105893536,0.453147614
ARID5A,-0.041997483,0.512286349
ARID5B,-0.328929168,0.013883833
ARIH1,0.004567535,0.961923788
ARIH2,-0.096078416,0.249897151
ARL1,-0.05788121,0.513554569
ARL14,-0.016959279,0.797663337
ARL15,0.025020315,0.764782834
ARL17A,-0.030818494,0.657880873
ARL17B,-0.030818494,0.657880873
ARL2,0.046770065,0.651051424
ARL2BP,-0.231309454,0.025946726
ARL3,0.016714155,0.771041805
ARL4A,0.167494544,0.25463707
ARL4C,-0.041760523,0.622100629
ARL4D,0.12955291,0.112162042
ARL5A,0.050083262,0.672889382
ARL6IP1,-0.015933838,0.880191639
ARL6IP4,-0.029816995,0.758514983
ARL6IP5,-0.110318956,0.184833148
ARL8B,0.098162177,0.249646319
ARMC1,-0.235480715,0.091034406
ARMC2-AS1,0.086936159,0.309928228
ARMC4,-0.049798414,0.54308768
ARMC6,-0.012762057,0.875989641
ARMC7,0.152300898,0.131246023
ARMC8,0.027872839,0.757043285
ARMC9,-0.007010401,0.889480577
ARMCX1,0.126343102,0.18227599
ARMCX2,-0.100439322,0.271338513
ARMCX3,-0.178369451,0.283025527
ARMCX4,-0.057318044,0.469627081
ARMCX5,-0.110803537,0.240988531
ARMCX6,0.018642458,0.797961524
ARNT,-0.006147448,0.91545616
ARNT2,0.129367111,0.139106918
ARNTL,-0.105022177,0.278339623
ARNTL2,0.023740272,0.693206807
ARPC1A,-0.096181697,0.388171661
ARPC1B,0.352944757,0.278833148
ARPC2,-0.031919025,0.62226859
ARPC3,0.427198807,0.009602664
ARPC4,-0.205363596,0.388790233
ARPC4-TTLL3,-0.239091493,0.506529782
ARPC5,-0.083848411,0.34481835
ARPC5L,0.017980239,0.806068812
ARPIN,0.007266982,0.9130899
ARPP19,0.016071582,0.847230485
ARPP21,-0.070741559,0.275111358
ARR3,0.022978857,0.734916759
ARRB1,-0.0489019,0.623324454
ARRB2,0.059049878,0.60336737
ARSA,-0.079078554,0.413776545
ARSB,0.356362258,0.004279689
ARSD,0.035041903,0.638395856
ARSE,-0.042000972,0.525837218
ARSF,0.137374963,0.050782094
ARSJ,-0.008305657,0.91372401
ART1,-0.010254582,0.906422494
ART3,-0.013410767,0.876226415
ART4,0.064777065,0.332084351
ARTN,0.062770267,0.404240474
ARVCF,0.034981947,0.650447651
ASAH1,0.099355553,0.182568997
ASAP1,-0.249072707,0.119559009
ASAP1-IT1,0.048420474,0.483431003
ASAP2,0.067016234,0.62863781
ASAP3,0.119353809,0.115459119
ASB1,-0.050163168,0.599115797
ASB12,-0.025678766,0.645926748
ASB13,-0.004933021,0.960031817
ASB4,0.014062331,0.754862005
ASB6,-0.008954876,0.907662597
ASB7,0.035054495,0.712684425
ASB8,-0.116877722,0.145652238
ASB9,0.121107488,0.106748058
ASCC1,-0.072421802,0.396429153
ASCC2,-0.031254275,0.735684795
ASCC3,-0.038826415,0.668018498
ASCL1,0.035402888,0.572016278
ASCL2,-0.049943458,0.479337773
ASCL3,0.033813038,0.616261191
ASF1A,-0.014397636,0.887590825
ASF1B,0.074192139,0.523531632
ASGR1,0.144195234,0.237598224
ASGR2,0.067569802,0.495512394
ASH1L,-0.09588159,0.280471328
ASH2L,0.019121616,0.74499667
ASIC1,0.09949961,0.228920459
ASIC2,0.007025655,0.937592305
ASIC3,-0.063774659,0.431619682
ASIC4,0.023657667,0.756259711
ASIP,-0.086699975,0.349923788
ASL,-0.079000129,0.462896781
ASMT,0.028733142,0.684347762
ASMTL,-0.101976947,0.238897521
ASMTL-AS1,0.080070292,0.266199778
ASNA1,-0.120172812,0.291985202
ASNS,-0.16430416,0.278310766
ASNSD1,-0.006811935,0.951432482
ASPA,0.054598102,0.610511284
ASPH,-0.027702122,0.653052904
ASPHD1,0.068675992,0.281567888
ASPM,0.196519901,0.066832408
ASPN,-0.048871145,0.491294118
ASPSCR1,-0.14925062,0.114016278
ASRGL1,0.11185183,0.24554421
ASS1,0.093431289,0.264057714
ASTE1,0.057082279,0.699324454
ASTN1,0.078555183,0.323030707
ASTN2,0.052466108,0.47654236
ASUN,0.066023117,0.448924898
ASXL1,-0.140370726,0.276028857
ASXL2,-0.186991021,0.295945986
ASXL3,0.041418599,0.652176101
ATAD2,-0.09441684,0.451645579
ATAD2B,-0.05640068,0.612248613
ATAD3A,0.015925505,0.867570847
ATAD3B,0.015925505,0.867570847
ATAD5,-0.103222594,0.152552719
ATAT1,0.098219192,0.190393637
ATF1,-0.12731937,0.25791047
ATF2,-0.074639621,0.39018424
ATF3,1.080278505,0.007653718
ATF4,-0.033834813,0.719025527
ATF5,-0.013739927,0.831840917
ATF6,0.013424955,0.88636478
ATF6B,-0.04867113,0.736511654
ATF7,0.037284385,0.617448021
ATF7IP,0.0942372,0.342603034
ATF7IP2,0.002786242,0.976612653
ATG10,0.195668464,0.038793933
ATG101,0.027648645,0.756668886
ATG12,-0.042076851,0.679925268
ATG13,-0.045064639,0.622264151
ATG14,0.004447105,0.971291898
ATG16L1,-0.016594765,0.797658898
ATG2A,-0.075428157,0.363283019
ATG2B,-0.011586403,0.938668147
ATG3,0.066191116,0.363764706
ATG4A,-0.006757805,0.939085461
ATG4B,-0.038964156,0.644554939
ATG5,-0.073762114,0.537710692
ATG7,-0.025900332,0.793539771
ATG9A,-0.020208581,0.801494636
ATHL1,-0.283418508,0.205425823
ATIC,-0.167518295,0.02126896
ATM,-0.178008692,0.199715131
ATMIN,-0.042109827,0.499487236
ATN1,-0.02822336,0.555813541
ATOH1,0.02882587,0.671157233
ATOX1,0.160361776,0.125583426
ATP10A,-0.006070759,0.932578616
ATP10B,0.06586539,0.274987051
ATP10D,-0.010042402,0.906055494
ATP11A,-0.022891239,0.749758787
ATP11B,-0.012531426,0.915992601
ATP12A,0.079802833,0.422443951
ATP13A1,-0.053274623,0.502158343
ATP13A2,-0.018183567,0.829145394
ATP13A3,-0.227134866,0.013893452
ATP1A1,-0.072908166,0.333741768
ATP1A2,0.118589008,0.121024047
ATP1A3,0.047781152,0.503709952
ATP1B1,0.138848893,0.128346282
ATP1B2,0.047831709,0.417983722
ATP1B3,0.092884239,0.166015538
ATP1B4,0.034188662,0.626047355
ATP2A1,-0.075049815,0.266964114
ATP2A2,0.058790507,0.554376619
ATP2A3,-0.15740255,0.064382538
ATP2B1,-0.124573906,0.323220866
ATP2B2,0.031399858,0.629030707
ATP2B3,0.006915309,0.899007029
ATP2B4,0.007909196,0.923788383
ATP2C1,-0.026171738,0.673208287
ATP2C2,0.002489447,0.969550869
ATP4A,-0.000193416,0.997603404
ATP4B,0.035590292,0.577418424
ATP5A1,-0.092267618,0.185684795
ATP5B,-0.003327164,0.972833148
ATP5C1,-0.064677917,0.576802812
ATP5D,-0.036769573,0.722369959
ATP5E,0.022761119,0.811172771
ATP5F1,0.01114791,0.878612653
ATP5G1,0.117430653,0.283152053
ATP5G2,0.13774255,0.053295597
ATP5G2P1,0.152725908,0.226120607
ATP5G3,0.061358652,0.509311876
ATP5H,0.047231421,0.536295967
ATP5I,0.025431174,0.79645061
ATP5J,0.073737315,0.294805771
ATP5J2,0.086936159,0.309928228
ATP5J2-PTCD1,-0.003779901,0.956665187
ATP5L,-0.001943068,0.978065853
ATP5O,0.020652822,0.808016278
ATP5S,-0.087272261,0.30291158
ATP5SL,0.033362452,0.756419534
ATP6AP1,0.01062155,0.917472438
ATP6AP2,-0.109384259,0.162067333
ATP6V0A1,0.041968458,0.628788753
ATP6V0A2,0.041429708,0.589948946
ATP6V0A4,0.004092333,0.960110248
ATP6V0B,0.01877937,0.881176471
ATP6V0C,0.064602974,0.456406955
ATP6V0D1,-0.036055624,0.732962634
ATP6V0E1,0.03621854,0.637024047
ATP6V0E2,-0.069182791,0.443522013
ATP6V1A,-0.158307371,0.244176101
ATP6V1B1,0.035149448,0.693534591
ATP6V1B2,-0.143835997,0.258105068
ATP6V1C1,-0.048570863,0.524921939
ATP6V1D,0.025261089,0.755811321
ATP6V1E1,0.003900329,0.957693674
ATP6V1F,0.154270094,0.13091306
ATP6V1G1,-0.069731526,0.434109508
ATP6V1G2,-0.075363554,0.33826933
ATP6V1G2-DDX39B,-0.063866194,0.659689974
ATP6V1H,-0.023239241,0.761643359
ATP7A,-0.016537334,0.867786164
ATP7B,-0.022276334,0.794623751
ATP8A1,-0.057360761,0.552616352
ATP8A2,0.055856008,0.581256382
ATP8B1,0.146680495,0.367661117
ATP8B2,0.070497389,0.455302257
ATP8B3,0.049609445,0.444977432
ATP8B4,-0.139664951,0.153488716
ATP9A,0.00987713,0.915334073
ATP9B,-0.043029187,0.489131336
ATPAF2,0.054121048,0.564602294
ATPIF1,-0.051585072,0.587780244
ATR,-0.136967369,0.188036996
ATRAID,0.00766415,0.937802442
ATRIP,0.054665406,0.658320385
ATRN,0.015734685,0.861966704
ATRNL1,0.032008611,0.497242323
ATRX,-0.295125953,0.011964484
ATXN1,-0.196326546,0.092307806
ATXN10,-0.010070101,0.907339253
ATXN2,-0.035702648,0.673472438
ATXN2L,0.102693525,0.191749168
ATXN3,0.027919281,0.576497965
ATXN3L,-0.021955186,0.689513873
ATXN7,-0.146126262,0.4367266
ATXN7L1,-0.087796486,0.318394377
ATXN7L3B,-0.285063473,0.008674806
ATXN8OS,-0.01314161,0.835886053
AUH,0.001345928,0.988176101
AUNIP,0.082662242,0.440060673
AUP1,-0.058914875,0.480961894
AURKA,0.02157139,0.756712542
AURKAIP1,0.005982838,0.951516093
AURKAPS1,-0.110785225,0.198309286
AURKB,0.047947758,0.608169441
AURKC,0.020095715,0.782660747
AUTS2,-0.203130185,0.364861265
AV8S2,-0.140173917,0.223755827
AV8S2A1N1T,-0.024130723,0.718799852
AVEN,0.006510284,0.933504255
AVIL,-0.00212121,0.973381428
AVL9,0.055454237,0.527226785
AVP,-0.047343571,0.561487976
AVPI1,0.147264558,0.409072882
AVPR1A,-0.003778974,0.938603774
AVPR1B,0.114438933,0.194682205
AVPR2,0.068995524,0.202352941
AX746733,0.059270452,0.406962634
AXIN1,-0.020859493,0.808787273
AXL,0.086982471,0.225524232
AZGP1,0.066390157,0.365856456
AZGP1P1,0.058324695,0.503389197
AZI2,0.007640048,0.934380318
AZIN1,0.140975957,0.132030337
AZU1,0.013002701,0.897746208
B2M,0.020344526,0.677167592
B3GALNT1,-0.001576831,0.977886053
B3GALT1,0.000556679,0.994154643
B3GALT2,-0.008304202,0.889520533
B3GALT4,-0.023837715,0.757137995
B3GALT5,0.070334531,0.310074732
B3GAT1,0.031220961,0.784460229
B3GAT3,-0.092493959,0.260324084
B3GNT1,0.027816977,0.758539401
B3GNT2,-0.35051504,0.125143914
B3GNT3,0.170897851,0.028043655
B3GNT4,0.106980131,0.211233444
B3GNTL1,0.051540783,0.526931558
B4GALNT1,0.09954755,0.331378468
B4GALT1,-0.020177574,0.731842397
B4GALT2,0.0422355,0.557230485
B4GALT3,-0.002640946,0.975316315
B4GALT4,-0.068579941,0.378320385
B4GALT5,-0.015129155,0.886287088
B4GALT6,0.102528151,0.169781724
B4GALT7,-0.026393964,0.7063633
B9D1,0.008376297,0.906434332
B9D2,0.157900753,0.04208953
BAALC,0.038350436,0.522117647
BAAT,0.065159767,0.481027747
BABAM1,-0.029028095,0.637686275
BACE1,-0.042179209,0.546041435
BACE2,-0.02465561,0.750579356
BACH1,-0.070273769,0.48209175
BACH2,-0.10133935,0.589695154
BAD,-0.103881914,0.359394007
BAG1,0.004298736,0.951427303
BAG2,-0.117836387,0.394879023
BAG3,-0.0951227,0.249021828
BAG4,-0.079095957,0.565658158
BAG5,-0.069296692,0.519224565
BAG6,-0.02419437,0.765602664
BAGE,0.024904951,0.615518313
BAHCC1,0.055077773,0.553472438
BAHD1,-0.049291602,0.507266741
BAI1,0.076531335,0.224827969
BAI2,0.060348702,0.274924898
BAI3,0.000199789,0.997213467
BAIAP2,0.086902337,0.128953015
BAIAP2L2,-0.006877415,0.918702923
BAIAP3,0.023430534,0.708395117
BAK1,-0.044496729,0.719943026
BAMBI,0.151432536,0.07463337
BANF1,0.109854304,0.203067703
BANK1,-0.185055004,0.197263041
BANP,0.00638166,0.942793933
BAP1,-0.076530878,0.345345172
BARD1,0.11581316,0.426900481
BARX1,0.167210167,0.010176841
BARX2,0.091336451,0.370942656
BASP1,0.258334818,0.007619682
BATF,-0.003236334,0.970347762
BATF3,0.275529206,0.106063633
BAX,0.208594247,0.149574547
BAZ1A,0.016275026,0.858566778
BAZ1B,0.053396068,0.526415094
BAZ2A,-0.046530345,0.488378838
BAZ2B,-0.083843265,0.338416574
BBC3,0.085610543,0.181073622
BBIP1,0.01349153,0.874925638
BBOX1,0.188469231,0.089168331
BBS1,-0.043887582,0.617432482
BBS10,-0.024130746,0.832980392
BBS4,-0.241354361,0.067462079
BBS7,0.006373631,0.945209767
BBS9,-0.046139377,0.391377728
BBX,-0.175053994,0.390589715
BC069004,-0.0139727,0.816603034
BC069739,-0.010523688,0.836213097
BC069756,0.023439766,0.73300333
BC069776,0.148536847,0.13127562
BC069782,-0.044518063,0.436207177
BC069804,-0.055977271,0.375032186
BC113958,-0.062374684,0.314702923
BC127192,0.085646901,0.322031817
BCAM,0.021538858,0.736855346
BCAN,0.051194661,0.376523862
BCAP29,-0.285935247,0.065473178
BCAP31,-0.029196701,0.711876434
BCAR3,0.026273368,0.669430263
BCAS1,0.021002973,0.762399556
BCAS2,0.051880191,0.59217906
BCAS3,-0.095748617,0.267846097
BCAS4,0.022530786,0.860145024
BCAT1,0.141270712,0.052876804
BCAT2,0.043855572,0.522135405
BCCIP,0.092643022,0.256029597
BCHE,-0.022858095,0.657527192
BCKDHA,0.074166888,0.427896411
BCKDHB,-0.12599347,0.164965594
BCKDK,0.042320546,0.68254976
BCL10,0.242460197,0.035991861
BCL11A,0.088327687,0.40782242
BCL11B,-0.187638466,0.258076212
BCL2,-0.073002762,0.34327266
BCL2A1,0.797644344,0.006203478
BCL2L1,-0.020842685,0.719337773
BCL2L10,-0.045967652,0.468896781
BCL2L11,0.207552833,0.008955975
BCL2L13,0.062790856,0.353808361
BCL2L14,0.047903455,0.597255642
BCL2L2,0.017028776,0.161601184
BCL2L2-PABPN1,0.023157816,0.2180936
BCL3,0.232113395,0.04845209
BCL6,0.337145385,0.031448021
BCL7A,-0.04609179,0.644294488
BCL7B,0.18059702,0.03227377
BCL7C,-0.032176034,0.772409175
BCL9,0.006207569,0.924415094
BCLAF1,-0.191536347,0.161686275
BCMO1,-0.028878038,0.609335553
BCOR,0.065987975,0.586678505
BCORL1,0.043406197,0.573641879
BCR,-0.163936063,0.157832038
BCS1L,-0.081332228,0.267900851
BDH1,-0.093855917,0.279536811
BDH2,-0.130329365,0.237666297
BDKRB1,0.063398544,0.531338513
BDKRB2,0.02939561,0.708461709
BDNF,0.032094367,0.626970033
BEAN1,-0.031957742,0.613955605
BECN1,-0.061151918,0.390536441
BEGAIN,0.107134672,0.362035516
BEND5,-0.230084736,0.007192009
BEST1,0.05605641,0.449374769
BEST2,0.020294731,0.754422494
BET1,0.026193955,0.83899741
BET1L,-0.006516203,0.927337033
BEX1,0.08005819,0.339082501
BEX4,-0.117327959,0.396679985
BFAR,0.016852611,0.837957825
BFSP1,0.063812772,0.452301887
BFSP2,0.147758638,0.153552349
BGLAP,0.168677425,0.127985202
BGN,0.130510707,0.056719941
BHLHB9,-0.021063907,0.813376249
BHLHE40,0.161020695,0.078037736
BHLHE41,-0.056297343,0.526005919
BHMT,0.002834513,0.978007399
BHMT2,0.085893993,0.223173511
BICC1,-0.014607452,0.759571587
BICD1,0.110975275,0.148631151
BICD2,-0.123665378,0.245483537
BID,0.060322108,0.670048835
BIK,0.104085819,0.400149464
BIN1,-0.200870304,0.018213097
BIN2,-0.003440432,0.967571587
BIN3,-0.066872118,0.421503515
BIN3-IT1,0.11890176,0.149433222
BIRC2,0.036851166,0.694401036
BIRC3,0.148076719,0.268753237
BIRC5,0.033566684,0.631103959
BIRC7,0.125911415,0.078320385
BLCAP,0.042258769,0.547211247
BLK,-0.131737979,0.075497595
BLM,-0.023584553,0.817074362
BLMH,0.131047712,0.461116537
BLNK,0.029430478,0.839149094
BLOC1S1,0.056646241,0.66299667
BLOC1S1-RDH5,-0.038028539,0.700532001
BLOC1S5-TXNDC5,-0.088346408,0.538944876
BLVRA,0.07351101,0.305348132
BLVRB,0.156507209,0.2836367
BLZF1,-0.033285944,0.521041065
BMI1,-0.149860014,0.101856456
BMP1,-0.0016873,0.980680725
BMP10,0.060990983,0.439015908
BMP15,0.03328323,0.599721791
BMP2,0.055446848,0.255708472
BMP2K,0.061449572,0.436940437
BMP3,0.020495937,0.811516833
BMP4,0.078660261,0.366708102
BMP5,0.033801086,0.48318239
BMP6,0.067592594,0.471477617
BMP7,0.113671567,0.068853866
BMP8A,0.048266212,0.437248983
BMP8B,0.001376653,0.978156863
BMPR1A,0.084466886,0.356370699
BMPR1B,0.08223973,0.131761006
BMPR2,-0.072894238,0.54663929
BMS1,0.005776656,0.9523633
BMS1P5,-0.008612513,0.958844247
BMX,0.068341266,0.375300777
BNC1,0.053425018,0.403901591
BNC2,0.118886612,0.403214946
BNIP1,0.04896879,0.600526082
BNIP2,0.004521148,0.965251202
BNIP3,-0.093003359,0.246108768
BNIP3L,0.003383503,0.966199778
BOLA1,-0.105062022,0.553164632
BOLA2,-0.043423762,0.519446541
BOLA2B,0.00926344,0.934914539
BOP1,-0.04463927,0.612466889
BORA,0.042306036,0.708888642
BPESC1,0.067410076,0.271597484
BPGM,-0.031759307,0.764037736
BPHL,-0.059835839,0.51063559
BPI,-0.015200176,0.912759896
BPIFA1,0.112847897,0.280190159
BPNT1,-0.037417544,0.536308546
BPTF,-0.093429318,0.506414354
BPY2,0.089232985,0.204251572
BRAF,0.09175542,0.296577137
BRAP,-0.015960196,0.785627081
BRCA1,0.029632506,0.625721051
BRCA2,-0.06178624,0.241552349
BRCC3,-0.157408805,0.138560118
BRD1,0.172708605,0.167698113
BRD2,-0.189814286,0.183479837
BRD3,-0.132355299,0.341392527
BRD4,-0.145114543,0.225470958
BRD7,-0.000133997,0.998866445
BRD7P3,0.056212582,0.462805771
BRD8,-0.057464593,0.324974473
BRD9,-0.048159015,0.642203478
BRDT,-0.037230295,0.575313356
BRE,-0.010451032,0.898072512
BRF1,0.044543004,0.496044395
BRF2,0.014314446,0.827467999
BRINP1,0.089256029,0.156286349
BRINP2,0.066700244,0.261393267
BRINP3,0.124250211,0.323194969
BRIP1,0.013531688,0.826230855
BRIX1,0.017727343,0.88263855
BRMS1,-0.050339226,0.616776915
BRPF1,-0.020778741,0.814064373
BRS3,0.081206427,0.256753237
BRSK2,0.097165453,0.083351091
BRWD1,-0.14774535,0.185356271
BSCL2,-0.006125842,0.951209027
BSDC1,0.113896596,0.241299297
BSG,-0.071985326,0.53818054
BSN,0.052070573,0.47800148
BSPRY,0.091572821,0.41272438
BST1,0.097044021,0.444234554
BST2,0.540444785,0.053221606
BTAF1,-0.06666438,0.673842397
BTBD1,-0.016168383,0.865593785
BTBD18,-0.182809452,0.227041805
BTBD2,-0.117656597,0.232230855
BTBD3,0.04838541,0.664786533
BTBD7,0.10499802,0.188861265
BTC,-0.00117448,0.988829449
BTD,0.018644539,0.833615242
BTF3,0.026593815,0.568344062
BTF3P11,0.13763689,0.072740659
BTF3P12,0.017287119,0.792402516
BTF3P13,-0.004532266,0.946859785
BTG1,-0.055260308,0.596441731
BTG2,0.272812035,0.030880503
BTG3,0.149790402,0.106214576
BTG4,0.012164099,0.8763633
BTK,0.421189093,0.058952275
BTN1A1,-0.01452265,0.834038476
BTN2A1,-0.011594302,0.932615612
BTN2A2,0.050388142,0.497235664
BTN2A3P,0.072881025,0.432526082
BTN3A1,-0.10073474,0.35973141
BTN3A2,-0.079254823,0.577702923
BTN3A3,-0.05714014,0.631293008
BTNL2,0.11124037,0.256532741
BTNL3,0.056010883,0.542894562
BTNL8,-0.009408433,0.879581946
BTRC,-0.032565151,0.544029597
BUB1,0.023419158,0.645051424
BUB1B,0.011593745,0.884075472
BUB3,-0.117133234,0.179413984
BUD31,0.026675356,0.657484277
BV03S1J2.2,0.038620419,0.714042915
BYSL,0.096879145,0.349107658
BZRAP1,-0.0625864,0.626227155
BZW1,-0.130861949,0.352009619
BZW2,-0.01795577,0.836497965
C10orf10,0.072197082,0.254652608
C10orf12,0.00586272,0.906803552
C10orf2,-0.055559793,0.522992231
C10orf76,-0.074059364,0.359043285
C10orf88,-0.12581739,0.190213836
C10orf95,0.065568868,0.315078061
C11orf1,-0.026764126,0.565715131
C11orf16,0.026659888,0.647687014
C11orf21,-0.029265109,0.835388087
C11orf24,-0.01090789,0.866247873
C11orf30,-0.094634942,0.220974473
C11orf48,0.102821073,0.271749908
C11orf49,0.03740421,0.693189789
C11orf57,0.005459524,0.956733259
C11orf58,-0.029077389,0.725956345
C11orf63,-0.005233665,0.949189049
C11orf68,0.005902121,0.954665927
C11orf71,0.067539814,0.4792771
C11orf73,0.024007675,0.818195339
C11orf80,-0.15286844,0.148238254
C11orf95,0.031983891,0.683704033
C12orf10,0.061442985,0.554654828
C12orf29,-0.085600087,0.516390677
C12orf4,0.173234861,0.275171291
C12orf43,-0.151087042,0.172064373
C12orf49,-0.024158449,0.702014798
C12orf5,0.131325984,0.193927488
C14orf1,0.034264776,0.681081761
C14orf105,-0.002097918,0.973943026
C14orf132,-0.145637206,0.328263411
C14orf159,0.033331084,0.672410655
C14orf166,0.030328133,0.717129116
C14orf169,0.056146501,0.426796152
C14orf2,0.002266882,0.983252682
C14orf79,0.084010829,0.447160192
C14orf93,0.00209792,0.980965594
C15orf38-AP3S2,0.00426234,0.960233074
C15orf39,0.102634671,0.215699593
C15orf49,0.027576001,0.620102109
C16orf3,-0.048732872,0.470975213
C16orf45,-0.050168155,0.601160192
C16orf58,-0.050702138,0.425305216
C16orf59,0.101075084,0.041966704
C16orf62,0.06530808,0.319807621
C16orf70,0.057498461,0.460312246
C16orf71,0.012387492,0.873669256
C16orf80,0.046564096,0.549463559
C16orf95,0.022886557,0.833191269
C17orf53,0.135923116,0.129575287
C17orf59,0.034453066,0.62745246
C17orf62,-0.047095592,0.627626341
C17orf70,-0.028861113,0.782449131
C17orf75,-0.039445,0.587407325
C17orf80,0.004501095,0.950520163
C17orf85,-0.042238038,0.621125416
C18orf25,0.093053113,0.238443211
C18orf32,-0.016788771,0.845125416
C18orf8,0.062270407,0.411869034
C19orf10,0.26649752,0.12890714
C19orf24,-0.012573059,0.917153533
C19orf26,-0.00431914,0.945391047
C19orf40,0.0570619,0.450079911
C19orf53,0.019784187,0.849507954
C19orf54,0.045744355,0.647843137
C19orf57,0.056377286,0.460773215
C19orf60,0.003469931,0.970370699
C19orf66,-0.04176783,0.577236404
C19orf73,0.049679627,0.603061783
C19orf80,0.028447499,0.689007769
C1D,-0.001178992,0.988507584
C1GALT1,-0.050265674,0.673320015
C1GALT1C1,0.03796644,0.637485757
C1orf105,0.080312219,0.204654088
C1orf106,-0.014224182,0.895319275
C1orf109,0.001627989,0.983044025
C1orf112,-0.076026025,0.301254162
C1orf115,0.012319478,0.905968923
C1orf116,0.030174654,0.634218276
C1orf123,0.088269517,0.241930448
C1orf159,0.006833065,0.935250462
C1orf174,0.103579992,0.072480207
C1orf186,0.020294979,0.713499815
C1orf21,-0.06139353,0.590009619
C1orf216,0.062970269,0.63808657
C1orf27,-0.041732384,0.711578986
C1orf35,0.015396359,0.823332593
C1orf50,0.034454949,0.633193119
C1orf54,0.030771502,0.82236256
C1orf56,0.043031753,0.594027377
C1orf61,0.023762813,0.757864595
C1orf68,0.039779733,0.562770995
